dewpoint_temperature_trend,dewpoint_temperature_seasonal,dewpoint_temperature_trendseasonal,dewpoint_temperature_observed,temperature_trend,temperature_seasonal,temperature_trendseasonal,temperature_observed,wind_speed_trend,wind_speed_seasonal,wind_speed_trendseasonal,wind_speed_observed,mean_sea_level_pressure_trend,mean_sea_level_pressure_seasonal,mean_sea_level_pressure_trendseasonal,mean_sea_level_pressure_observed,relative_humidity_trend,relative_humidity_seasonal,relative_humidity_trendseasonal,relative_humidity_observed,surface_solar_radiation_trend,surface_solar_radiation_seasonal,surface_solar_radiation_trendseasonal,surface_solar_radiation_observed,surface_thermal_radiation_trend,surface_thermal_radiation_seasonal,surface_thermal_radiation_trendseasonal,surface_thermal_radiation_observed,total_cloud_cover_trend,total_cloud_cover_seasonal,total_cloud_cover_trendseasonal,total_cloud_cover_observed,date
9.637583333,1.06267494,10.70025827,9.867916667,15.25189155,4.18443442,19.43632597,25.32958333,3.847535388,0.239560605,4.087095993,6.591666667,101598.2879,-324.5043517,101273.7835,100371.1479,0.718681507,-0.109006731,0.609674776,0.440833333,183.3714155,138.0922427,321.4636582,335.0958333,326.6093253,12.48032953,339.0896548,357.3175,0.587813927,-0.062801349,0.525012578,0.457083333,12/25/2015
9.630902968,0.80245584,10.43335881,8.364166667,15.24254452,2.761362992,18.00390751,14.37041667,3.84705137,0.070613958,3.917665328,5.675,101600.239,-27.71605449,101572.5229,101573.0275,0.718832192,-0.081190818,0.637641374,0.678333333,183.3632135,130.9844891,314.3477026,246.9308333,326.5313116,4.501610284,331.0329219,319.5525,0.58747032,-0.138465888,0.449004432,0.500416667,12/26/2015
9.622400685,2.024894171,11.64729486,7.595833333,15.23390753,2.917400115,18.15130765,15.09166667,3.851534247,-0.610498422,3.241035825,3.947083333,101600.4179,-62.1178614,101538.3,102465.1521,0.718827626,-0.037222664,0.681604962,0.622083333,183.3674989,147.4332336,330.8007325,296.9895833,326.4373265,0.217658165,326.6549847,313.5404167,0.587205479,-0.200569095,0.386636384,0.537916667,12/27/2015
9.619167808,2.863953817,12.48312163,9.819583333,15.22971689,6.353448549,21.58316544,16.30708333,3.856207763,-0.060188946,3.796018817,3.238333333,101614.7437,-366.3208691,101248.4228,102387.7804,0.718876712,-0.128838569,0.590038143,0.677083333,183.2941644,138.9348304,322.2289948,383.5533333,326.419379,21.1972652,347.6166442,300.90625,0.587226027,-0.093731454,0.493494573,0.142083333,12/28/2015
9.624398402,2.892112986,12.51651139,11.55666667,15.23646005,5.135888017,20.37234806,18.39833333,3.863697489,-0.14546187,3.718235619,2.264166667,101615.1483,-390.9098404,101224.2385,101921.2875,0.718793379,-0.083302544,0.635490835,0.662916667,183.2647226,101.2517334,284.516456,388.81,326.453976,22.62979098,349.083767,305.69,0.586950913,-0.100667579,0.486283334,0,12/29/2015
9.624252283,3.1323503,12.75660258,10.22291667,15.2411347,5.636983048,20.87811775,26.44375,3.876399543,-0.636008351,3.240391192,2.72,101612.7207,-442.0491845,101170.6715,101259.8467,0.718541096,-0.079200517,0.639340579,0.3775,183.2832637,115.2788136,298.5620773,366.1725,326.4294121,24.10803292,350.537445,355.6029167,0.587619863,-0.086686207,0.500933656,0.90875,12/30/2015
9.624775114,2.503720552,12.12849567,10.39291667,15.23495205,4.967670511,20.20262257,27.5325,3.876888128,-0.623938399,3.252949729,2.51625,101609.6479,-470.2936472,101139.3543,101092.8817,0.718872146,-0.076001693,0.642870453,0.423333333,183.1604007,116.8946138,300.0550145,358.61875,326.4483847,23.37080711,349.8191918,356.8520833,0.587848174,0.01958673,0.607434904,0.69125,12/31/2015
9.634219178,2.279985855,11.91420503,14.21791667,15.24276484,4.083552669,19.32631751,20.34625,3.877021689,0.002938487,3.879960176,4.262916667,101608.4755,-342.6956573,101265.7798,101454.3442,0.718960046,-0.070827761,0.648132285,0.69625,183.1021769,116.8975996,299.9997765,296.8379167,326.5404189,19.30653626,345.8469552,365.9408333,0.588458904,0.024885938,0.613344842,0.956666667,1/1/2016
9.649025114,2.092741359,11.74176647,14.04416667,15.25248059,4.350975256,19.60345585,20.29458333,3.87818379,0.112240695,3.990424485,6.14375,101608.3539,-234.3255082,101374.0284,101469.0208,0.719238584,-0.081617965,0.637620619,0.681666667,183.0886142,122.2545407,305.3431549,273.8841667,326.5701016,15.97983704,342.5499386,359.91875,0.587857306,-0.103850814,0.484006492,0.651666667,1/2/2016
9.654869863,2.56382858,12.21869844,13.53666667,15.25916553,4.627679331,19.88684486,19.63,3.879357306,0.129562881,4.008920187,5.2875,101608.0178,-254.0655803,101353.9522,101701.6363,0.719203196,-0.075722572,0.643480624,0.692083333,183.1584441,130.9599108,314.1183549,245.16,326.5097249,18.49487517,345.0046001,360.1195833,0.587295662,-0.024991009,0.562304653,0.897916667,1/3/2016
9.660211187,2.370658095,12.03086928,13.19833333,15.25798402,4.695473303,19.95345732,18.80333333,3.871813927,-0.280180192,3.591633735,4.48,101607.1886,-304.9239652,101302.2646,101771.4871,0.719541096,-0.079114469,0.640426627,0.703333333,183.0422397,137.6686859,320.7109256,203.6908333,326.5855947,10.53705923,337.1226539,355.3191667,0.588606164,-0.181136817,0.407469347,0.689583333,1/4/2016
9.670244292,2.957136393,12.62738069,15.11916667,15.26410616,4.711570643,19.97567681,20.10833333,3.876413242,0.11038914,3.986802382,2.400416667,101605.7248,-229.43504,101376.2898,101534.2475,0.719770548,-0.063561351,0.656209197,0.75,182.9447911,145.0206343,327.9654254,290.3354167,326.6933756,17.09741366,343.7907893,358.0929167,0.589214612,-0.03626046,0.552954152,0.51375,1/5/2016
9.679615297,3.56879477,13.24841007,14.08166667,15.27381507,5.028016632,20.3018317,19.68875,3.884518265,0.258221505,4.14273977,4.535,101604.6711,-99.6737356,101504.9974,101850.4038,0.719740868,-0.051413675,0.668327193,0.715,182.7889578,81.7833758,264.5723336,279.65375,326.860129,24.50642887,351.3665579,344.74,0.590937215,-0.123605564,0.467331651,0.277083333,1/6/2016
9.687205479,3.795840895,13.48304637,10.67208333,15.2759258,6.323862735,21.59978853,17.53833333,3.885930365,0.001044642,3.886975007,4.854583333,101603.1748,-188.8330183,101414.3418,102171.3492,0.720057078,-0.079194081,0.640862997,0.644583333,182.6395411,111.4954692,294.1350103,315.4866667,326.940266,30.18453045,357.1247965,343.2641667,0.592261416,-0.035166707,0.557094709,0.70375,1/7/2016
9.694139269,3.597277716,13.29141699,12.02375,15.27546347,5.091137967,20.36660144,17.53083333,3.880552511,0.243242969,4.12379548,3.3275,101603.5156,-222.4545559,101381.061,102178.9946,0.720476027,-0.047738565,0.672737462,0.710416667,182.6414966,94.36634748,277.0078441,336.5204167,326.9814977,32.9443571,359.9258548,341.1925,0.592381279,0.12805126,0.720432539,0.64,1/8/2016
9.694375571,3.611612653,13.30598822,12.28958333,15.26843721,4.419676517,19.68811373,17.61041667,3.866390411,-0.198730031,3.66766038,2.8525,101606.911,-232.6617186,101374.2493,101951.8833,0.720876712,-0.033321197,0.687555515,0.721666667,182.6490365,91.64474489,274.2937814,353.81,326.9928824,25.15372267,352.1466051,322.7933333,0.593259132,-0.055139354,0.538119778,0.284166667,1/9/2016
9.703667808,3.226687031,12.93035484,12.44916667,15.28115068,6.450948324,21.73209901,23.56041667,3.878030822,-0.277402043,3.600628779,2.155,101608.3366,-327.9761879,101280.3604,101217.29,0.720684932,-0.109147646,0.611537286,0.522083333,182.6369772,116.9926377,299.6296149,372.315,327.0826952,30.47536696,357.5580622,345.54,0.593396119,0.016313487,0.609709606,0.456666667,1/10/2016
9.699928082,4.054486961,13.75441504,13.44875,15.28879795,5.270227837,20.55902578,22.88041667,3.882961187,0.025012894,3.907974081,3.692916667,101606.3337,-275.6822065,101330.6515,101067.4838,0.720085616,-0.037609273,0.682476343,0.62125,182.7927922,96.27374274,279.0665349,270.9029167,327.0945776,31.06449194,358.1590695,368.9795833,0.59314726,0.021277839,0.614425099,0.517083333,1/11/2016
9.689355023,3.452876598,13.14223162,14.57416667,15.28405023,5.879875595,21.16392582,22.105,3.894292237,-0.141472378,3.752819859,2.76375,101604.0779,-268.2869959,101335.7909,101292.2087,0.719768265,-0.093545691,0.626222574,0.646666667,182.9234543,97.56442278,280.4878771,368.61125,326.9745285,26.9556681,353.9301966,339.3520833,0.592517123,0.01637385,0.608890973,0.119166667,1/12/2016
9.689321918,3.437458587,13.12678051,14.27458333,15.28796689,5.610845842,20.89881274,27.02833333,3.900638128,0.155775702,4.05641383,5.335833333,101607.392,-453.0946476,101154.2974,100916.9933,0.719539954,-0.071481157,0.648058797,0.52125,183.0125354,79.11819396,262.1307294,277.5866667,326.8869795,27.94821479,354.8351943,398.1916667,0.590921233,-0.062190813,0.52873042,0.72625,1/13/2016
9.691530822,3.036042763,12.72757359,7.828333333,15.29430822,5.111384012,20.40569223,14.64458333,3.907324201,0.030509989,3.93783419,6.200833333,101609.448,-309.0981516,101300.3498,102494.5867,0.719318493,-0.066704486,0.652614007,0.637916667,183.0572477,118.8184162,301.8756639,144.6245833,326.9501164,18.57225054,345.5223669,334.5908333,0.590906393,-0.187779258,0.403127135,0.7275,1/14/2016
9.693730594,2.823006411,12.51673701,7.359166667,15.29821575,6.123401823,21.42161758,14.92333333,3.903573059,0.111230957,4.014804016,4.094166667,101610.5809,-237.02938,101373.5515,102927.4346,0.719224886,-0.121635957,0.597588929,0.622083333,183.0819943,129.1463201,312.2283144,293.38375,326.9704646,21.93705675,348.9075214,307.7883333,0.591205479,-0.137474153,0.453731326,0.312916667,1/15/2016
9.693402968,2.602571847,12.29597482,11.16958333,15.29611986,5.688450077,20.98456994,18.62125,3.897672374,0.204345,4.102017374,2.444166667,101610.2234,-343.4127073,101266.8107,102394.1529,0.71934589,-0.107236568,0.612109322,0.64375,183.1703516,117.4390247,300.6093763,371.74625,326.8784509,23.30909583,350.1875467,313.7391667,0.589898402,-0.064521026,0.525377376,0.5325,1/16/2016
9.709874429,1.529151171,11.2390256,9.732083333,15.31570776,5.703522112,21.01922987,24.36708333,3.912302511,0.323819583,4.236122094,3.179166667,101613.8057,-422.0874099,101191.7183,101707.7746,0.719182648,-0.137814253,0.581368395,0.413333333,183.2288196,115.2884011,298.5172207,362.6445833,326.9512751,18.69969275,345.6509679,339.0866667,0.590848174,-0.089890673,0.500957501,0.337083333,1/17/2016
9.732460046,2.147146687,11.87960673,10.7025,15.33942123,4.523848238,19.86326947,23.60458333,3.920252283,0.127056437,4.04730872,3.017083333,101617.631,-300.5698395,101317.0612,101317.7562,0.719124429,-0.086701014,0.632423415,0.5175,183.1822374,88.63337226,271.8156097,343.5591667,327.1251518,19.5799003,346.7050521,344.7091667,0.592192922,-0.047524971,0.544667951,0.550416667,1/18/2016
9.74880137,2.545789939,12.29459131,13.76083333,15.34689498,5.285716982,20.63261196,23.67583333,3.911613014,-0.1717928,3.739820214,2.437083333,101616.9206,-360.3387128,101256.5819,100962.4017,0.719598174,-0.097005582,0.622592592,0.55875,183.0948322,134.7081858,317.803018,312.4020833,327.2905126,15.94353689,343.2340495,372.4758333,0.594518265,-0.070038644,0.524479621,0.774166667,1/19/2016
9.751641553,4.596272708,14.34791426,17.49166667,15.33696005,5.977361982,21.31432203,21.49291667,3.89298516,-0.122183038,3.770802122,2.864583333,101617.2589,-476.1430049,101141.1159,100863.1754,0.720260274,-0.045297118,0.674963156,0.7925,183.0045377,113.838906,296.8434437,221.2625,327.3325377,33.25445725,360.586995,379.3991667,0.593892694,-0.02337785,0.570514844,0.718333333,1/20/2016
9.765019406,4.27421029,14.0392297,15.48583333,15.35134132,5.322754128,20.67409545,19.83416667,3.905518265,0.02803051,3.933548775,2.644166667,101612.876,-349.2651985,101263.6108,100954.395,0.720202055,-0.035371093,0.684830962,0.770416667,183.0454829,100.3542631,283.399746,273.8270833,327.4484121,33.44482253,360.8932346,366.72875,0.594976027,0.00381662,0.598792647,0.755416667,1/21/2016
9.76361758,3.780251182,13.54386876,16.30416667,15.35247717,5.022655216,20.37513238,18.43375,3.914143836,-0.804190398,3.109953438,2.53,101606.4825,-368.2785621,101238.2039,100973.5575,0.720062785,-0.045065407,0.674997378,0.874166667,182.998847,126.0909871,309.0898341,83.48458333,327.4801667,14.64901267,342.1291794,375.4083333,0.595893836,-0.235441917,0.360451919,0.894583333,1/22/2016
9.751591324,3.485563574,13.2371549,14.03291667,15.34281963,5.665372418,21.00819205,18.22875,3.913583333,-0.546062466,3.367520867,3.744166667,101606.5149,-582.7340775,101023.7808,101406.9079,0.719938356,-0.078215485,0.641722871,0.77125,183.1453265,135.9936649,319.1389914,197.2066667,327.3790674,17.3323222,344.7113896,362.8075,0.595158676,-0.156449502,0.438709174,0.825,1/23/2016
9.750909817,3.31473898,13.0656488,14.08833333,15.33750114,5.142571642,20.48007278,18.46625,3.908795662,-0.10397953,3.804816132,4.26625,101605.3697,-592.711322,101012.6584,101481.5783,0.720158676,-0.064687101,0.655471575,0.762083333,183.186516,111.075689,294.262205,209.90875,327.3698767,21.21050341,348.5803801,361.09625,0.595442922,-0.110055545,0.485387377,0.694583333,1/24/2016
9.75478653,2.269025211,12.02381174,13.545,15.34236301,4.336349442,19.67871246,18.64375,3.9105,-0.03783029,3.87266971,4.430833333,101601.9893,-170.8575475,101431.1318,101660.7967,0.720108447,-0.081997283,0.638111164,0.736666667,183.1630628,119.613328,302.7763908,284.0316667,327.3775411,13.08687982,340.4644209,342.7441667,0.595325342,-0.225900459,0.369424883,0.431666667,1/25/2016
9.751267123,3.491337222,13.24260435,15.22166667,15.34166096,6.073374294,21.41503525,22.67083333,3.91625,-0.431640334,3.484609666,3.727916667,101598.6069,-284.1045281,101314.5024,101314.7379,0.719956621,-0.093006094,0.626950527,0.650833333,183.134234,133.0284576,316.1626916,296.8983333,327.376363,24.08422873,351.4605917,363.9470833,0.596530822,-0.129825282,0.46670554,0.96625,1/26/2016
9.747823059,4.499750832,14.24757389,16.49708333,15.34200571,6.015253787,21.35725949,22.97583333,3.924817352,-0.232393395,3.692423957,4.479166667,101610.2953,-440.3786273,101169.9167,100684.8088,0.719744292,-0.050347192,0.6693971,0.675,183.0906564,112.2728099,295.3634663,229.2929167,327.36721,28.52733802,355.894548,372.34,0.596751142,-0.118795481,0.477955661,0.574583333,1/27/2016
9.755777397,3.906445263,13.66222266,15.69958333,15.34800342,5.680422569,21.02842599,18.73916667,3.925440639,-0.10685108,3.818589559,2.9,101609.3104,-471.0924277,101138.218,100242.2104,0.719844749,-0.060535893,0.659308856,0.829166667,183.0298196,108.5740642,291.6038838,175.1858333,327.5114989,26.25302369,353.7645226,383.0383333,0.597468037,-0.110807822,0.486660215,0.905,1/28/2016
9.766270548,3.396507465,13.16277801,12.61875,15.35400571,5.859589639,21.21359535,14.09875,3.917823059,0.066702175,3.984525234,1.756666667,101610.3166,-423.0917925,101187.2248,100492.0854,0.720097032,-0.084497616,0.635599416,0.909583333,182.9445982,119.5110736,302.4556718,88.52458333,327.5858174,21.43690486,349.0227223,345.1883333,0.5979121,-0.250155495,0.347756605,0.754583333,1/29/2016
9.777630137,4.176193905,13.95382404,15.00333333,15.35801027,6.206205719,21.56421599,18.42208333,3.920260274,-0.231185875,3.689074399,3.180416667,101610.6402,-483.9017361,101126.7385,100221.7933,0.720473744,-0.070452298,0.650021446,0.814583333,182.7736701,109.9280061,292.7016762,256.48875,327.6994589,29.09533825,356.7947972,364.8258333,0.598488584,-0.166838403,0.431650181,0.792916667,1/30/2016
9.789357306,3.443201788,13.23255909,11.00625,15.36881621,5.297672637,20.66648885,16.25583333,3.923425799,0.439536805,4.362962604,3.21125,101610.32,-578.7335308,101031.5865,100374.8283,0.720542237,-0.056989839,0.663552398,0.718333333,182.9382797,65.7064975,248.6447772,289.86375,327.7005982,32.18639788,359.8869961,318.40875,0.597242009,-0.003882423,0.593359586,0.223333333,1/31/2016
9.796466895,2.745930371,12.54239727,14.43208333,15.3707089,4.995395072,20.36610398,18.86916667,3.917961187,-0.26923747,3.648723717,2.1525,101610.8557,-347.6622682,101263.1934,100568.5588,0.720812785,-0.083127265,0.63768552,0.77375,182.7353733,92.95995999,275.6953333,337.38,327.7703938,25.26719999,353.0375938,329.0254167,0.597615297,-0.003802108,0.593813189,0.255416667,2/1/2016
9.811232877,3.569930168,13.38116305,16.29125,15.38194406,5.378347625,20.76029169,22.88166667,3.915827626,-0.704455429,3.211372197,3.063333333,101611.1356,-365.6318395,101245.5038,100320.14,0.721027397,-0.060635601,0.660391796,0.690416667,182.6908014,86.42061692,269.1114183,284.24875,327.8710925,28.90378207,356.7748746,382.0245833,0.598094749,-0.044159008,0.553935741,0.916666667,2/2/2016
9.81546347,4.064330459,13.87979393,12.20291667,15.37990982,5.295258987,20.6751688,17.7875,3.90769863,0.59453409,4.50223272,5.890833333,101614.5757,-314.9008879,101299.6748,101442.8288,0.721373288,-0.046662107,0.674711181,0.70125,182.6866861,53.47119803,236.1578841,153.6266667,327.8021381,36.18240201,363.9845401,360.1116667,0.597155251,-0.011531414,0.585623837,0.696666667,2/3/2016
9.813682648,1.752238551,11.5659212,13.1175,15.37896005,3.220537929,18.59949797,18.29083333,3.899575342,0.556305001,4.455880343,4.695833333,101618.8274,11.22335033,101630.0508,101906.0146,0.721357306,-0.06066521,0.660692096,0.725416667,182.7799452,70.82763008,253.6075753,290.1358333,327.7294349,10.47897924,338.2084141,333.49375,0.596488584,-0.183386792,0.413101792,0.322916667,2/4/2016
9.806328767,2.289079577,12.09540834,13.38,15.37593151,4.469557358,19.84548886,21.18333333,3.893425799,-0.521379282,3.372046517,2.8825,101620.911,83.8269701,101704.738,101684.2517,0.721118721,-0.081023432,0.640095289,0.63625,182.9369703,138.4505163,321.3874866,347.6925,327.6835502,3.979331673,331.6628819,326.5154167,0.59659589,-0.338059998,0.258535892,0.002083333,2/5/2016
9.799813927,3.910853156,13.71066708,14.78291667,15.37505479,7.046972049,22.42202684,23.45166667,3.891384703,-0.625575171,3.265809532,1.908333333,101621.4135,-163.7203147,101457.6932,101486.7179,0.720799087,-0.10222878,0.618570307,0.616666667,182.9140468,103.6100473,286.5240941,338.5241667,327.6355868,27.94519391,355.5807807,344.57875,0.596471461,-0.129387122,0.467084339,0.14125,2/6/2016
9.792781963,4.726218059,14.51900002,16.09083333,15.37377283,6.340953997,21.71472683,21.99666667,3.890684932,-0.85435249,3.036332442,3.145,101621.9985,-133.4717297,101488.5268,101858.7158,0.720512557,-0.052168623,0.668343934,0.713333333,182.9950913,90.65151735,273.6466087,314.9958333,327.5431107,26.38461645,353.9277272,353.6945833,0.595133562,-0.130934852,0.46419871,0.273333333,2/7/2016
9.79223516,4.93920996,14.73144512,13.11291667,15.37583447,7.119482463,22.49531694,18.91208333,3.895084475,-0.618902165,3.27618231,3.946666667,101622.8629,-112.7834078,101510.0795,102176.8767,0.720386986,-0.063818797,0.656568189,0.697083333,182.9754806,113.9493158,296.9247964,321.2420833,327.5114201,31.72579709,359.2372172,334.3183333,0.594601598,-0.129996375,0.464605223,0.35625,2/8/2016
9.794953196,5.052195773,14.84714897,14.20958333,15.38373059,6.58197088,21.96570147,19.23125,3.900041096,0.241784652,4.141825748,2.7225,101622.5151,-162.5351424,101459.98,101702.2488,0.720136986,-0.054208221,0.665928765,0.7425,182.9025947,89.71391026,272.616505,330.7170833,327.5909292,34.47819271,362.0691219,325.2270833,0.595573059,-0.048188987,0.547384072,0.179583333,2/9/2016
9.796105023,4.461165794,14.25727082,13.2075,15.37999429,4.375289586,19.75528388,18.82291667,3.901109589,0.161346468,4.062456057,3.232083333,101624.4374,-182.4130081,101442.0244,101557.8325,0.720369863,0.006557892,0.726927755,0.709166667,182.9137568,67.78293239,250.6966892,314.9120833,327.5754418,28.87740274,356.4528445,327.5791667,0.594501142,-0.017024483,0.577476659,0.42,2/10/2016
9.791961187,4.293617455,14.08557864,13.41541667,15.38103196,4.648508977,20.02954094,19.00541667,3.901981735,-0.45526485,3.446716885,3.570833333,101627.1807,-228.6970192,101398.4837,101614.3133,0.720100457,-0.012625102,0.707475355,0.712916667,182.9812865,93.52973497,276.5110215,325.8883333,327.5221895,21.42421741,348.9464069,329.375,0.594777397,-0.117368255,0.477409142,0.32875,2/11/2016
9.792538813,4.67513095,14.46766976,14.4675,15.38110046,5.251813699,20.63291416,20.9975,3.909478311,-0.521494795,3.387983516,2.443333333,101626.3861,-338.5518218,101287.8343,101095.48,0.72014726,-0.021477425,0.698669835,0.680833333,183.0318459,74.36256246,257.3944084,331.6995833,327.491113,31.3789868,358.8700998,333.55375,0.594626712,-0.014942811,0.579683901,0.464583333,2/12/2016
9.789275114,4.553819008,14.34309412,13.59333333,15.38267808,5.520432062,20.90311014,21.46083333,3.915414384,-0.061968367,3.853446017,4.24875,101624.9918,-410.4141917,101214.5776,100872.2325,0.719885845,-0.034955034,0.684930811,0.636666667,183.0986712,46.60790975,229.706581,281.7833333,327.4420685,34.73437624,362.1764447,361.25125,0.594473744,0.003071008,0.597544752,0.5275,2/13/2016
9.792409817,4.096671259,13.88908108,11.27083333,15.39106735,5.921396316,21.31246367,18.07458333,3.918817352,-0.416304571,3.502512781,3.462916667,101624.804,-355.6339114,101269.1701,101266.0175,0.719598174,-0.067406768,0.652191406,0.664583333,183.0312523,70.046246,253.0774983,224.9941667,327.5011747,31.01289353,358.5140682,343.2408333,0.595554795,0.003871547,0.599426342,0.519166667,2/14/2016
9.793692922,4.060140995,13.85383392,10.03166667,15.3923242,5.114304444,20.50662864,18.90375,3.918069635,-0.484265395,3.43380424,5.445,101627.1563,-263.2781942,101363.8781,101184.7604,0.719592466,-0.035737973,0.683854493,0.58625,183.0759612,69.36156322,252.4375244,259.4083333,327.4311096,27.94093366,355.3720433,349.2354167,0.594219178,-0.049768363,0.544450815,0.779166667,2/15/2016
9.805823059,3.873727455,13.67955051,8.43625,15.41162785,4.133098321,19.54472617,15.7925,3.922037671,0.060718415,3.982756086,6.099583333,101627.5516,-27.21626825,101600.3353,101659.9775,0.719268265,-0.004450932,0.714817333,0.625416667,183.2367626,55.63536304,238.8721256,134.9466667,327.4577477,27.89103248,355.3487802,360.68625,0.594607306,0.012623025,0.607230331,0.955416667,2/16/2016
9.814015982,4.30545404,14.11947002,13.86875,15.4204726,4.721853385,20.14232599,17.61833333,3.927621005,-0.771465773,3.156155232,5.022083333,101626.544,-190.3104743,101436.2335,101275.7917,0.719238584,-0.0122145,0.707024084,0.787916667,183.2777215,81.77247221,265.0501937,126.9625,327.4449943,23.22228522,350.6672795,373.4779167,0.594150685,-0.095461139,0.498689546,0.968333333,2/17/2016
9.825227169,4.522876877,14.34810405,13.42791667,15.4440137,6.36013071,21.80414441,17.64833333,3.943159817,-0.639111814,3.304048003,2.442916667,101622.5122,-463.6159332,101158.8963,101071.5104,0.718700913,-0.060279818,0.658421095,0.770833333,183.3794418,83.20362715,266.583069,217.1158333,327.4714064,28.50672898,355.9781354,348.1858333,0.59398516,-0.100472149,0.493513011,0.465833333,2/18/2016
9.825486301,2.885465239,12.71095154,10.54541667,15.43103767,3.84353351,19.27457118,16.54916667,3.938123288,0.542265642,4.48038893,3.93375,101619.312,-333.1586576,101286.1533,101739.2688,0.719324201,-0.038197876,0.681126325,0.677916667,183.054339,44.15039576,227.2047348,166.68625,327.465718,24.66663992,352.1323579,353.96375,0.594461187,-0.0289511,0.565510087,0.76,2/19/2016
9.819737443,2.418538,12.23827544,9.339583333,15.42174772,3.112665667,18.53441338,16.12916667,3.936390411,0.585101812,4.521492223,3.957083333,101619.1717,-19.97790084,101599.1938,102360.7475,0.719464612,-0.034998069,0.684466543,0.655833333,183.2120342,54.52175979,237.733794,292.7783333,327.4704977,17.8828216,345.3533193,306.1666667,0.594993151,-0.044838727,0.550154424,0.162916667,2/20/2016
9.819206621,2.827127694,12.64633432,13.94166667,15.41773744,4.701042212,20.11877965,20.09708333,3.940138128,-0.187598262,3.752539866,1.704583333,101618.4323,129.8702693,101748.3026,102181.2267,0.719623288,-0.073719209,0.645904079,0.70375,183.0090936,75.88763532,258.8967289,312.1879167,327.4685765,22.31851708,349.7870936,333.4075,0.595576484,0.037738258,0.633314742,0.502083333,2/21/2016
9.817775114,3.204305763,13.02208088,13.46416667,15.41551142,4.530491435,19.94600285,23.19958333,3.935636986,-0.791653169,3.143983817,3.24625,101616.6945,227.9192204,101844.6137,101783.8358,0.719682648,-0.053646114,0.666036534,0.555,183.0330628,67.36394522,250.397008,150.5116667,327.4375674,18.72846017,346.1660276,377.7891667,0.595009132,-0.130234795,0.464774337,0.754166667,2/22/2016
9.81265411,3.110876717,12.92353083,14.79666667,15.40956507,5.657057573,21.06662264,27.57,3.924240868,-0.598393864,3.325847004,4.024583333,101614.9717,48.82168916,101663.7934,101050.9692,0.719751142,-0.084959054,0.634792088,0.495,183.1302237,85.01501825,268.145242,252.6525,327.3580525,21.54894427,348.9069968,399.5795833,0.594417808,-0.172127083,0.422290725,0.620416667,2/23/2016
9.810343607,3.563956517,13.37430012,17.31666667,15.40396689,6.330997664,21.73496456,21.73625,3.920859589,-0.182007751,3.738851838,3.294583333,101611.6941,-82.33018327,101529.3639,100926.2063,0.719934932,-0.096055289,0.623879643,0.77125,183.2179235,80.16329257,263.3812161,248.25,327.2941621,26.85732553,354.1514876,385.31125,0.59346347,-0.142555235,0.450908235,0.680833333,2/24/2016
9.803917808,4.442265294,14.2461831,14.27041667,15.39640868,6.236625445,21.63303412,19.88875,3.926558219,-0.003853944,3.922704275,3.96125,101610.5191,-139.4144887,101471.1046,101412.765,0.719981735,-0.063003979,0.656977756,0.705,183.285274,45.85120835,229.1364824,247.3370833,327.2160822,40.07403413,367.2901163,346.8058333,0.592562785,0.059120019,0.651682804,0.32625,2/25/2016
9.793633562,3.441120779,13.23475434,12.30666667,15.39586073,3.688124041,19.08398477,18.51625,3.925582192,-0.447509688,3.478072504,2.8625,101610.266,-76.3181493,101533.9479,102023.7321,0.719453196,-0.002131892,0.717321304,0.68,183.4877272,9.921849107,193.4095763,194.20125,327.1399372,30.61118955,357.7511268,358.8841667,0.591938356,0.044058971,0.635997327,0.7025,2/26/2016
9.79469863,1.852739107,11.64743774,13.37083333,15.40386301,2.49569484,17.89955785,18.79333333,3.930737443,0.026023114,3.956760557,2.860833333,101608.5332,-6.18223234,101602.351,101999.2788,0.719140411,-0.032446164,0.686694247,0.715416667,183.5361256,42.22385183,225.7599774,237.8583333,327.1840205,15.0333465,342.217367,342.6420833,0.59321347,-0.069259402,0.523954068,0.422083333,2/27/2016
9.793082192,1.924641682,11.71772387,12.5425,15.41125913,3.745751464,19.1570106,18.08166667,3.927457763,0.225318664,4.152776427,3.663333333,101607.5342,-17.69287684,101589.8413,102093.4358,0.718686073,-0.066004157,0.652681916,0.714166667,183.7135354,49.54765108,233.2611865,256.5991667,327.1250616,14.98784524,342.1129068,331.2208333,0.592614155,-0.098386374,0.494227781,0.550833333,2/28/2016
9.796473744,2.263225002,12.05969875,15.1175,15.42239498,3.92722818,19.34962316,19.70333333,3.930334475,0.113947642,4.044282117,2.483333333,101607.3505,94.80592996,101702.1564,101860.8225,0.718333333,-0.055000031,0.663333302,0.766666667,183.7518744,48.49221592,232.2440903,264.1475,327.1312557,12.52958761,339.6608433,341.5808333,0.592544521,-0.13565233,0.456892191,0.4425,2/29/2016
9.814744292,2.410610644,12.22535494,12.60541667,15.43970091,4.877176167,20.31687708,23.41333333,3.940103881,-0.575421287,3.364682594,2.781666667,101606.1985,20.18809653,101626.3866,101516.2358,0.718388128,-0.083302887,0.635085241,0.541666667,183.5540856,65.97120809,249.5252937,286.30625,327.3479155,13.69422848,341.042144,343.7454167,0.593883562,-0.153431415,0.440452147,0.520416667,3/1/2016
